TIPOENTIDAD,CODIGOENTIDAD,NOMBREENTIDAD,FECHACORTE,COD_UCA,NOMBRE_UCA,SUBCUENTA,DESCRIPCION,PERSONA_NATURAL,PERSONA_JURIDICA,TOTAL_TARJETAS
1,58,BANCO COOPERATIVO COOPCENTRAL S.A.,31/05/2021,1,CREDIBANCO-VISA,45,Monto de las transacciones por compras con tarjeta de crédito a nivel nacional,1662143913,121925638,1784069551
1,58,BANCO COOPERATIVO COOPCENTRAL S.A.,31/05/2021,1,CREDIBANCO-VISA,50,Monto de las transacciones por avances con tarjeta de crédito a nivel nacional,1326579623,26809000,1353388623
1,58,BANCO COOPERATIVO COOPCENTRAL S.A.,31/05/2021,1,CREDIBANCO-VISA,55,Monto de las transacciones por compras en el exterior con tarjeta de crédito,238760493,196319363,435079856
1,58,BANCO COOPERATIVO COOPCENTRAL S.A.,31/05/2021,1,CREDIBANCO-VISA,65,Monto de los intereses corrientes por compras y avances con tarjeta de crédito,271785751,5172134,276957885
1,58,BANCO COOPERATIVO COOPCENTRAL S.A.,31/05/2021,1,CREDIBANCO-VISA,70,Monto de los intereses de mora por compras y avances  con tarjeta de crédito,9939775,491907,10431682
1,58,BANCO COOPERATIVO COOPCENTRAL S.A.,31/05/2021,1,CREDIBANCO-VISA,75,Monto de los castigos de cartera por tarjeta de crédito, únicamente capital.,101109395,0,101109395
1,58,BANCO COOPERATIVO COOPCENTRAL S.A.,31/05/2021,1,CREDIBANCO-VISA,80,Monto de los castigos de cartera por tarjeta de crédito, conceptos diferentes a capital,35964841,0,35964841
1,58,BANCO COOPERATIVO COOPCENTRAL S.A.,31/05/2021,1,CREDIBANCO-VISA,85,Saldo de la cartera por tarjeta de crédito,24060321248,586973714,24647294962
1,58,BANCO COOPERATIVO COOPCENTRAL S.A.,31/05/2021,1,CREDIBANCO-VISA,90,Total cupo de crédito no utilizado por todos los tarjetahabientes,22191433987,0,22191433987
1,58,BANCO COOPERATIVO COOPCENTRAL S.A.,31/05/2021,1,CREDIBANCO-VISA,95,INGRESOS POR TARIFA INTERBANCARIA DE INT,22200722,0,22200722
1,58,BANCO COOPERATIVO COOPCENTRAL S.A.,31/05/2021,6,TARJETA DEBITO,5,Número total de tarjetas débito  vigentes  a la fecha de corte,0,0,394178
1,58,BANCO COOPERATIVO COOPCENTRAL S.A.,31/05/2021,6,TARJETA DEBITO,10,Número total de tarjetas débito vigentes durante el mes,0,0,8920
1,58,BANCO COOPERATIVO COOPCENTRAL S.A.,31/05/2021,6,TARJETA DEBITO,15,Número total de tarjetas débito canceladas,0,0,5080
1,58,BANCO COOPERATIVO COOPCENTRAL S.A.,31/05/2021,6,TARJETA DEBITO,20,Número total de tarjetas débito bloqueadas temporalmente,0,0,4632
1,58,BANCO COOPERATIVO COOPCENTRAL S.A.,31/05/2021,6,TARJETA DEBITO,25,Número de transacciones por compras con tarjetas débito,0,0,97898
1,58,BANCO COOPERATIVO COOPCENTRAL S.A.,31/05/2021,6,TARJETA DEBITO,30,Número de transacciones por retiros con tarjetas débito,0,0,265817
1,58,BANCO COOPERATIVO COOPCENTRAL S.A.,31/05/2021,6,TARJETA DEBITO,35,Monto de transacciones por compras con tarjetas débito,0,0,13128361014
1,58,BANCO COOPERATIVO COOPCENTRAL S.A.,31/05/2021,6,TARJETA DEBITO,40,Monto de transacciones por retiros con tarjetas débito,0,0,1,94579E+11
1,58,BANCO COOPERATIVO COOPCENTRAL S.A.,31/05/2021,6,TARJETA DEBITO,55,Ingresos por Tarifa Interbancaria de Intercambio - TII por Tarjeta Débito Electrón,0,0,186158017
1,60,BANCO MUNDO MUJER S.A.,31/05/2021,6,TARJETA DEBITO,5,Número total de tarjetas débito  vigentes  a la fecha de corte,0,0,52544
1,60,BANCO MUNDO MUJER S.A.,31/05/2021,6,TARJETA DEBITO,10,Número total de tarjetas débito vigentes durante el mes,0,0,1762
1,60,BANCO MUNDO MUJER S.A.,31/05/2021,6,TARJETA DEBITO,15,Número total de tarjetas débito canceladas,0,0,408
1,60,BANCO MUNDO MUJER S.A.,31/05/2021,6,TARJETA DEBITO,20,Número total de tarjetas débito bloqueadas temporalmente,0,0,168
1,60,BANCO MUNDO MUJER S.A.,31/05/2021,6,TARJETA DEBITO,25,Número de transacciones por compras con tarjetas débito,0,0,16357
1,60,BANCO MUNDO MUJER S.A.,31/05/2021,6,TARJETA DEBITO,30,Número de transacciones por retiros con tarjetas débito,0,0,8659
1,60,BANCO MUNDO MUJER S.A.,31/05/2021,6,TARJETA DEBITO,35,Monto de transacciones por compras con tarjetas débito,0,0,1465398799
1,60,BANCO MUNDO MUJER S.A.,31/05/2021,6,TARJETA DEBITO,40,Monto de transacciones por retiros con tarjetas débito,0,0,2151881488
1,60,BANCO MUNDO MUJER S.A.,31/05/2021,6,TARJETA DEBITO,60,Ingresos por Tarifa Interbancaria de Intercambio - TII por Tarjeta Débito Maestro,0,0,14770776
1,62,MIBANCO S.A.,31/05/2021,6,TARJETA DEBITO,5,Número total de tarjetas débito  vigentes  a la fecha de corte,0,0,8
1,63,BANCO SERFINANZA S.A.,31/05/2021,2,MASTERCARD,5,Número total de tarjetas de crédito vigentes  a la fecha de corte,330608,2,330610
1,63,BANCO SERFINANZA S.A.,31/05/2021,2,MASTERCARD,10,Número total de tarjetas de crédito vigentes durante el mes,2904,0,2904
1,63,BANCO SERFINANZA S.A.,31/05/2021,2,MASTERCARD,15,Número total de tarjetas de crédito canceladas,1991,0,1991
1,63,BANCO SERFINANZA S.A.,31/05/2021,2,MASTERCARD,20,Número total de tarjetas de créditos bloqueadas  temporalmente,4710,0,4710
1,63,BANCO SERFINANZA S.A.,31/05/2021,2,MASTERCARD,25,Número de transacciones por compras a nivel nacional con tarjeta de crédito,292247,9,292256
1,63,BANCO SERFINANZA S.A.,31/05/2021,2,MASTERCARD,30,Número de  transacciones por avances a nivel nacional con tarjeta de crédito,57096,0,57096
1,63,BANCO SERFINANZA S.A.,31/05/2021,2,MASTERCARD,35,Número de transacciones por compras en el exterior con tarjeta de crédito,14240,1,14241
1,63,BANCO SERFINANZA S.A.,31/05/2021,2,MASTERCARD,40,Número de  transacciones por avances en el exterior con tarjeta de crédito,59,0,59
1,63,BANCO SERFINANZA S.A.,31/05/2021,2,MASTERCARD,45,Monto de las transacciones por compras con tarjeta de crédito a nivel nacional,47735221351,676363,47735897714
1,63,BANCO SERFINANZA S.A.,31/05/2021,2,MASTERCARD,50,Monto de las transacciones por avances con tarjeta de crédito a nivel nacional,24772697477,0,24772697477
1,63,BANCO SERFINANZA S.A.,31/05/2021,2,MASTERCARD,55,Monto de las transacciones por compras en el exterior con tarjeta de crédito,2275678409,156080,2275834489
1,63,BANCO SERFINANZA S.A.,31/05/2021,2,MASTERCARD,60,Monto de las transacciones por avances en el exterior con tarjeta de crédito,63006006,0,63006006
1,63,BANCO SERFINANZA S.A.,31/05/2021,2,MASTERCARD,65,Monto de los intereses corrientes por compras y avances con tarjeta de crédito,10377482708.78,7174.03,10377489882.81
1,63,BANCO SERFINANZA S.A.,31/05/2021,2,MASTERCARD,70,Monto de los intereses de mora por compras y avances  con tarjeta de crédito,135039806,228,135040034
1,63,BANCO SERFINANZA S.A.,31/05/2021,2,MASTERCARD,75,Monto de los castigos de cartera por tarjeta de crédito, únicamente capital.,13317975864.6,0,13317975864.6
1,63,BANCO SERFINANZA S.A.,31/05/2021,2,MASTERCARD,80,Monto de los castigos de cartera por tarjeta de crédito, conceptos diferentes a capital,1442696855.3,0,1442696855.3
1,63,BANCO SERFINANZA S.A.,31/05/2021,2,MASTERCARD,85,Saldo de la cartera por tarjeta de crédito,710870596907.81,529606,710871126513.81
1,63,BANCO SERFINANZA S.A.,31/05/2021,2,MASTERCARD,90,Total cupo de crédito no utilizado por todos los tarjetahabientes,1018770249677.04,41489106,1018811738783.04
1,63,BANCO SERFINANZA S.A.,31/05/2021,2,MASTERCARD,95,INGRESOS POR TARIFA INTERBANCARIA DE INT,354867650,0,354867650
1,63,BANCO SERFINANZA S.A.,31/05/2021,2,MASTERCARD,115,"Número total de tarjetas de crédito que cuentan con la tecnología ""contactless"" vigentes  a la fecha de corte",172788,1,172789
1,63,BANCO SERFINANZA S.A.,31/05/2021,5,OTRAS TARJETAS DE CREDITO,5,Número total de tarjetas de crédito vigentes  a la fecha de corte,385130,61,385191
1,63,BANCO SERFINANZA S.A.,31/05/2021,5,OTRAS TARJETAS DE CREDITO,10,Número total de tarjetas de crédito vigentes durante el mes,1433,1,1434
1,63,BANCO SERFINANZA S.A.,31/05/2021,5,OTRAS TARJETAS DE CREDITO,15,Número total de tarjetas de crédito canceladas,3302,0,3302
1,63,BANCO SERFINANZA S.A.,31/05/2021,5,OTRAS TARJETAS DE CREDITO,20,Número total de tarjetas de créditos bloqueadas  temporalmente,2792,1,2793
1,63,BANCO SERFINANZA S.A.,31/05/2021,5,OTRAS TARJETAS DE CREDITO,25,Número de transacciones por compras a nivel nacional con tarjeta de crédito,76191,65,76256
1,63,BANCO SERFINANZA S.A.,31/05/2021,5,OTRAS TARJETAS DE CREDITO,30,Número de  transacciones por avances a nivel nacional con tarjeta de crédito,30167,5,30172
1,63,BANCO SERFINANZA S.A.,31/05/2021,5,OTRAS TARJETAS DE CREDITO,45,Monto de las transacciones por compras con tarjeta de crédito a nivel nacional,11932621588.96,25037649,11957659237.96
1,63,BANCO SERFINANZA S.A.,31/05/2021,5,OTRAS TARJETAS DE CREDITO,50,Monto de las transacciones por avances con tarjeta de crédito a nivel nacional,10947202957,5000000,10952202957
1,63,BANCO SERFINANZA S.A.,31/05/2021,5,OTRAS TARJETAS DE CREDITO,65,Monto de los intereses corrientes por compras y avances con tarjeta de crédito,2936448747.09,2846837.45,2939295584.54
1,63,BANCO SERFINANZA S.A.,31/05/2021,5,OTRAS TARJETAS DE CREDITO,70,Monto de los intereses de mora por compras y avances  con tarjeta de crédito,88132481,232623,88365104
1,63,BANCO SERFINANZA S.A.,31/05/2021,5,OTRAS TARJETAS DE CREDITO,75,Monto de los castigos de cartera por tarjeta de crédito, únicamente capital.,6682359891.91,0,6682359891.91
1,63,BANCO SERFINANZA S.A.,31/05/2021,5,OTRAS TARJETAS DE CREDITO,80,Monto de los castigos de cartera por tarjeta de crédito, conceptos diferentes a capital,753647729.65,0,753647729.65
1,63,BANCO SERFINANZA S.A.,31/05/2021,5,OTRAS TARJETAS DE CREDITO,85,Saldo de la cartera por tarjeta de crédito,234418302223.17,229381996.67,234647684219.84
1,63,BANCO SERFINANZA S.A.,31/05/2021,5,OTRAS TARJETAS DE CREDITO,90,Total cupo de crédito no utilizado por todos los tarjetahabientes,655384936996.6,759964462,656144901458.6
1,63,BANCO SERFINANZA S.A.,31/05/2021,5,OTRAS TARJETAS DE CREDITO,110,Número total de tarjetas de crédito que no tienen chip de seguridad vigentes  a la fecha de corte,25244,11,25255
1,63,BANCO SERFINANZA S.A.,31/05/2021,6,TARJETA DEBITO,5,Número total de tarjetas débito  vigentes  a la fecha de corte,0,0,31878
1,63,BANCO SERFINANZA S.A.,31/05/2021,6,TARJETA DEBITO,10,Número total de tarjetas débito vigentes durante el mes,0,0,2290
1,63,BANCO SERFINANZA S.A.,31/05/2021,6,TARJETA DEBITO,15,Número total de tarjetas débito canceladas,0,0,222
1,63,BANCO SERFINANZA S.A.,31/05/2021,6,TARJETA DEBITO,20,Número total de tarjetas débito bloqueadas temporalmente,0,0,9
1,63,BANCO SERFINANZA S.A.,31/05/2021,6,TARJETA DEBITO,25,Número de transacciones por compras con tarjetas débito,0,0,7706
1,63,BANCO SERFINANZA S.A.,31/05/2021,6,TARJETA DEBITO,30,Número de transacciones por retiros con tarjetas débito,0,0,9152
1,63,BANCO SERFINANZA S.A.,31/05/2021,6,TARJETA DEBITO,35,Monto de transacciones por compras con tarjetas débito,0,0,1203955858
1,63,BANCO SERFINANZA S.A.,31/05/2021,6,TARJETA DEBITO,40,Monto de transacciones por retiros con tarjetas débito,0,0,3375240000
1,63,BANCO SERFINANZA S.A.,31/05/2021,6,TARJETA DEBITO,50,Ingresos por Tarifa Interbancaria de Intercambio - TII por Tarjeta Master Débito,0,0,1477143
1,63,BANCO SERFINANZA S.A.,31/05/2021,6,TARJETA DEBITO,60,Ingresos por Tarifa Interbancaria de Intercambio - TII por Tarjeta Débito Maestro,0,0,4175253
1,63,BANCO SERFINANZA S.A.,31/05/2021,6,TARJETA DEBITO,115,"Número total de tarjetas débito que cuentan con la tecnología ""contactless"" vigentes  a la fecha de corte",0,0,31878
4,8,GIROS & FINANZAS S.A C.F,31/05/2021,2,MASTERCARD,5,Número total de tarjetas de crédito vigentes  a la fecha de corte,6895,0,6895
4,8,GIROS & FINANZAS S.A C.F,31/05/2021,2,MASTERCARD,10,Número total de tarjetas de crédito vigentes durante el mes,2,0,2
4,8,GIROS & FINANZAS S.A C.F,31/05/2021,2,MASTERCARD,15,Número total de tarjetas de crédito canceladas,115,0,115
4,8,GIROS & FINANZAS S.A C.F,31/05/2021,2,MASTERCARD,20,Número total de tarjetas de créditos bloqueadas  temporalmente,3950,0,3950
4,8,GIROS & FINANZAS S.A C.F,31/05/2021,2,MASTERCARD,25,Número de transacciones por compras a nivel nacional con tarjeta de crédito,3021,0,3021
4,8,GIROS & FINANZAS S.A C.F,31/05/2021,2,MASTERCARD,30,Número de  transacciones por avances a nivel nacional con tarjeta de crédito,1296,0,1296
4,8,GIROS & FINANZAS S.A C.F,31/05/2021,2,MASTERCARD,35,Número de transacciones por compras en el exterior con tarjeta de crédito,325,0,325
4,8,GIROS & FINANZAS S.A C.F,31/05/2021,2,MASTERCARD,40,Número de  transacciones por avances en el exterior con tarjeta de crédito,2,0,2
4,8,GIROS & FINANZAS S.A C.F,31/05/2021,2,MASTERCARD,45,Monto de las transacciones por compras con tarjeta de crédito a nivel nacional,434273854,0,434273854
4,8,GIROS & FINANZAS S.A C.F,31/05/2021,2,MASTERCARD,50,Monto de las transacciones por avances con tarjeta de crédito a nivel nacional,477530960.73,0,477530960.73
4,8,GIROS & FINANZAS S.A C.F,31/05/2021,2,MASTERCARD,55,Monto de las transacciones por compras en el exterior con tarjeta de crédito,42594440,0,42594440
4,8,GIROS & FINANZAS S.A C.F,31/05/2021,2,MASTERCARD,60,Monto de las transacciones por avances en el exterior con tarjeta de crédito,175591,0,175591
4,8,GIROS & FINANZAS S.A C.F,31/05/2021,2,MASTERCARD,65,Monto de los intereses corrientes por compras y avances con tarjeta de crédito,198346483.85,0,198346483.85
4,8,GIROS & FINANZAS S.A C.F,31/05/2021,2,MASTERCARD,70,Monto de los intereses de mora por compras y avances  con tarjeta de crédito,4407504.85,0,4407504.85
4,8,GIROS & FINANZAS S.A C.F,31/05/2021,2,MASTERCARD,75,Monto de los castigos de cartera por tarjeta de crédito, únicamente capital.,425504715.29,0,425504715.29
4,8,GIROS & FINANZAS S.A C.F,31/05/2021,2,MASTERCARD,80,Monto de los castigos de cartera por tarjeta de crédito, conceptos diferentes a capital,49034212.54,0,49034212.54
4,8,GIROS & FINANZAS S.A C.F,31/05/2021,2,MASTERCARD,85,Saldo de la cartera por tarjeta de crédito,13773108822.72,0,13773108822.72
4,8,GIROS & FINANZAS S.A C.F,31/05/2021,2,MASTERCARD,90,Total cupo de crédito no utilizado por todos los tarjetahabientes,26119975137.49,0,26119975137.49
4,8,GIROS & FINANZAS S.A C.F,31/05/2021,2,MASTERCARD,95,INGRESOS POR TARIFA INTERBANCARIA DE INT,5637894,0,5637894
4,8,GIROS & FINANZAS S.A C.F,31/05/2021,6,TARJETA DEBITO,5,Número total de tarjetas débito  vigentes  a la fecha de corte,0,0,71969
4,8,GIROS & FINANZAS S.A C.F,31/05/2021,6,TARJETA DEBITO,10,Número total de tarjetas débito vigentes durante el mes,0,0,2132
4,8,GIROS & FINANZAS S.A C.F,31/05/2021,6,TARJETA DEBITO,15,Número total de tarjetas débito canceladas,0,0,104
4,8,GIROS & FINANZAS S.A C.F,31/05/2021,6,TARJETA DEBITO,25,Número de transacciones por compras con tarjetas débito,0,0,25897
4,8,GIROS & FINANZAS S.A C.F,31/05/2021,6,TARJETA DEBITO,30,Número de transacciones por retiros con tarjetas débito,0,0,28204
4,8,GIROS & FINANZAS S.A C.F,31/05/2021,6,TARJETA DEBITO,35,Monto de transacciones por compras con tarjetas débito,0,0,2647529153
4,8,GIROS & FINANZAS S.A C.F,31/05/2021,6,TARJETA DEBITO,40,Monto de transacciones por retiros con tarjetas débito,0,0,9648920118
4,8,GIROS & FINANZAS S.A C.F,31/05/2021,6,TARJETA DEBITO,60,Ingresos por Tarifa Interbancaria de Intercambio - TII por Tarjeta Débito Maestro,0,0,25284807
4,26,TUYA S.A C.F,31/05/2021,2,MASTERCARD,5,Número total de tarjetas de crédito vigentes  a la fecha de corte,955716,0,955716
4,26,TUYA S.A C.F,31/05/2021,2,MASTERCARD,10,Número total de tarjetas de crédito vigentes durante el mes,9413,0,9413
4,26,TUYA S.A C.F,31/05/2021,2,MASTERCARD,15,Número total de tarjetas de crédito canceladas,8631,0,8631
4,26,TUYA S.A C.F,31/05/2021,2,MASTERCARD,20,Número total de tarjetas de créditos bloqueadas  temporalmente,122311,0,122311
4,26,TUYA S.A C.F,31/05/2021,2,MASTERCARD,25,Número de transacciones por compras a nivel nacional con tarjeta de crédito,588613,0,588613
4,26,TUYA S.A C.F,31/05/2021,2,MASTERCARD,30,Número de  transacciones por avances a nivel nacional con tarjeta de crédito,135025,0,135025
4,26,TUYA S.A C.F,31/05/2021,2,MASTERCARD,35,Número de transacciones por compras en el exterior con tarjeta de crédito,67496,0,67496
4,26,TUYA S.A C.F,31/05/2021,2,MASTERCARD,40,Número de  transacciones por avances en el exterior con tarjeta de crédito,279,0,279
4,26,TUYA S.A C.F,31/05/2021,2,MASTERCARD,45,Monto de las transacciones por compras con tarjeta de crédito a nivel nacional,1,79954E+11,0,1,79954E+11
4,26,TUYA S.A C.F,31/05/2021,2,MASTERCARD,50,Monto de las transacciones por avances con tarjeta de crédito a nivel nacional,62787031677,0,62787031677
4,26,TUYA S.A C.F,31/05/2021,2,MASTERCARD,55,Monto de las transacciones por compras en el exterior con tarjeta de crédito,20945220722.12,0,20945220722.12
4,26,TUYA S.A C.F,31/05/2021,2,MASTERCARD,60,Monto de las transacciones por avances en el exterior con tarjeta de crédito,185002001.06,0,185002001.06
4,26,TUYA S.A C.F,31/05/2021,2,MASTERCARD,65,Monto de los intereses corrientes por compras y avances con tarjeta de crédito,19871451291.92,0,19871451291.92
4,26,TUYA S.A C.F,31/05/2021,2,MASTERCARD,70,Monto de los intereses de mora por compras y avances  con tarjeta de crédito,4584344896.68,0,4584344896.68
4,26,TUYA S.A C.F,31/05/2021,2,MASTERCARD,75,Monto de los castigos de cartera por tarjeta de crédito, únicamente capital.,14641529481.91,0,14641529481.91
4,26,TUYA S.A C.F,31/05/2021,2,MASTERCARD,80,Monto de los castigos de cartera por tarjeta de crédito, conceptos diferentes a capital,2160448881.55,0,2160448881.55
4,26,TUYA S.A C.F,31/05/2021,2,MASTERCARD,85,Saldo de la cartera por tarjeta de crédito,1605177996678.85,0,1605177996678.85
4,26,TUYA S.A C.F,31/05/2021,2,MASTERCARD,90,Total cupo de crédito no utilizado por todos los tarjetahabientes,3843889149675.17,0,3843889149675.17
4,26,TUYA S.A C.F,31/05/2021,2,MASTERCARD,95,INGRESOS POR TARIFA INTERBANCARIA DE INT,1606991736.15,0,1606991736.15
4,26,TUYA S.A C.F,31/05/2021,2,MASTERCARD,115,"Número total de tarjetas de crédito que cuentan con la tecnología ""contactless"" vigentes  a la fecha de corte",574180,0,574180
4,26,TUYA S.A C.F,31/05/2021,5,OTRAS TARJETAS DE CREDITO,5,Número total de tarjetas de crédito vigentes  a la fecha de corte,1395479,0,1395479
4,26,TUYA S.A C.F,31/05/2021,5,OTRAS TARJETAS DE CREDITO,10,Número total de tarjetas de crédito vigentes durante el mes,16911,0,16911
4,26,TUYA S.A C.F,31/05/2021,5,OTRAS TARJETAS DE CREDITO,15,Número total de tarjetas de crédito canceladas,9429,0,9429
4,26,TUYA S.A C.F,31/05/2021,5,OTRAS TARJETAS DE CREDITO,20,Número total de tarjetas de créditos bloqueadas  temporalmente,179653,0,179653
4,26,TUYA S.A C.F,31/05/2021,5,OTRAS TARJETAS DE CREDITO,25,Número de transacciones por compras a nivel nacional con tarjeta de crédito,237314,0,237314
4,26,TUYA S.A C.F,31/05/2021,5,OTRAS TARJETAS DE CREDITO,30,Número de  transacciones por avances a nivel nacional con tarjeta de crédito,122035,0,122035
4,26,TUYA S.A C.F,31/05/2021,5,OTRAS TARJETAS DE CREDITO,45,Monto de las transacciones por compras con tarjeta de crédito a nivel nacional,73020541127,0,73020541127
4,26,TUYA S.A C.F,31/05/2021,5,OTRAS TARJETAS DE CREDITO,50,Monto de las transacciones por avances con tarjeta de crédito a nivel nacional,49339181587,0,49339181587
4,26,TUYA S.A C.F,31/05/2021,5,OTRAS TARJETAS DE CREDITO,65,Monto de los intereses corrientes por compras y avances con tarjeta de crédito,14916894177.96,0,14916894177.96
4,26,TUYA S.A C.F,31/05/2021,5,OTRAS TARJETAS DE CREDITO,70,Monto de los intereses de mora por compras y avances  con tarjeta de crédito,444019293.27,0,444019293.27
4,26,TUYA S.A C.F,31/05/2021,5,OTRAS TARJETAS DE CREDITO,75,Monto de los castigos de cartera por tarjeta de crédito, únicamente capital.,13899791842.3,0,13899791842.3
4,26,TUYA S.A C.F,31/05/2021,5,OTRAS TARJETAS DE CREDITO,80,Monto de los castigos de cartera por tarjeta de crédito, conceptos diferentes a capital,1638774320.64,0,1638774320.64
4,26,TUYA S.A C.F,31/05/2021,5,OTRAS TARJETAS DE CREDITO,85,Saldo de la cartera por tarjeta de crédito,959006354924.9,0,959006354924.9
4,26,TUYA S.A C.F,31/05/2021,5,OTRAS TARJETAS DE CREDITO,90,Total cupo de crédito no utilizado por todos los tarjetahabientes,1443747136648.55,0,1443747136648.55
4,26,TUYA S.A C.F,31/05/2021,5,OTRAS TARJETAS DE CREDITO,110,Número total de tarjetas de crédito que no tienen chip de seguridad vigentes  a la fecha de corte,489610,0,489610
4,46,COLTEFINANCIERA S.A C.F,31/05/2021,1,CREDIBANCO-VISA,5,Número total de tarjetas de crédito vigentes  a la fecha de corte,1558,5,1563
4,46,COLTEFINANCIERA S.A C.F,31/05/2021,1,CREDIBANCO-VISA,10,Número total de tarjetas de crédito vigentes durante el mes,30,0,30
4,46,COLTEFINANCIERA S.A C.F,31/05/2021,1,CREDIBANCO-VISA,15,Número total de tarjetas de crédito canceladas,68,0,68
4,46,COLTEFINANCIERA S.A C.F,31/05/2021,1,CREDIBANCO-VISA,20,Número total de tarjetas de créditos bloqueadas  temporalmente,151,1,152
4,46,COLTEFINANCIERA S.A C.F,31/05/2021,1,CREDIBANCO-VISA,25,Número de transacciones por compras a nivel nacional con tarjeta de crédito,1697,6,1703
4,46,COLTEFINANCIERA S.A C.F,31/05/2021,1,CREDIBANCO-VISA,30,Número de  transacciones por avances a nivel nacional con tarjeta de crédito,213,0,213
4,46,COLTEFINANCIERA S.A C.F,31/05/2021,1,CREDIBANCO-VISA,35,Número de transacciones por compras en el exterior con tarjeta de crédito,402,5,407
4,46,COLTEFINANCIERA S.A C.F,31/05/2021,1,CREDIBANCO-VISA,45,Monto de las transacciones por compras con tarjeta de crédito a nivel nacional,283331061,2175409,285506470
4,46,COLTEFINANCIERA S.A C.F,31/05/2021,1,CREDIBANCO-VISA,50,Monto de las transacciones por avances con tarjeta de crédito a nivel nacional,113090000,0,113090000
4,46,COLTEFINANCIERA S.A C.F,31/05/2021,1,CREDIBANCO-VISA,55,Monto de las transacciones por compras en el exterior con tarjeta de crédito,70799435.54,12470312.62,83269748.16
4,46,COLTEFINANCIERA S.A C.F,31/05/2021,1,CREDIBANCO-VISA,65,Monto de los intereses corrientes por compras y avances con tarjeta de crédito,55555110.41,68203.32,55623313.73
4,46,COLTEFINANCIERA S.A C.F,31/05/2021,1,CREDIBANCO-VISA,70,Monto de los intereses de mora por compras y avances  con tarjeta de crédito,441515.46,0,441515.46
4,46,COLTEFINANCIERA S.A C.F,31/05/2021,1,CREDIBANCO-VISA,85,Saldo de la cartera por tarjeta de crédito,3560667103,17821290.62,3578488393.62
4,46,COLTEFINANCIERA S.A C.F,31/05/2021,1,CREDIBANCO-VISA,90,Total cupo de crédito no utilizado por todos los tarjetahabientes,16051360280.43,47014721.29,16098375001.72
4,46,COLTEFINANCIERA S.A C.F,31/05/2021,1,CREDIBANCO-VISA,95,INGRESOS POR TARIFA INTERBANCARIA DE INT,3521857.31,0,3521857.31
4,46,COLTEFINANCIERA S.A C.F,31/05/2021,1,CREDIBANCO-VISA,100,Gastos por Tarifa Interbancaria de Intercambio - TII por Tarjeta de Crédito,287305,0,287305
4,46,COLTEFINANCIERA S.A C.F,31/05/2021,1,CREDIBANCO-VISA,115,"Número total de tarjetas de crédito que cuentan con la tecnología ""contactless"" vigentes  a la fecha de corte",770,0,770
4,46,COLTEFINANCIERA S.A C.F,31/05/2021,6,TARJETA DEBITO,5,Número total de tarjetas débito  vigentes  a la fecha de corte,0,0,1112
4,46,COLTEFINANCIERA S.A C.F,31/05/2021,6,TARJETA DEBITO,10,Número total de tarjetas débito vigentes durante el mes,0,0,12
4,46,COLTEFINANCIERA S.A C.F,31/05/2021,6,TARJETA DEBITO,15,Número total de tarjetas débito canceladas,0,0,34
4,46,COLTEFINANCIERA S.A C.F,31/05/2021,6,TARJETA DEBITO,20,Número total de tarjetas débito bloqueadas temporalmente,0,0,1041
4,46,COLTEFINANCIERA S.A C.F,31/05/2021,6,TARJETA DEBITO,25,Número de transacciones por compras con tarjetas débito,0,0,1765
4,46,COLTEFINANCIERA S.A C.F,31/05/2021,6,TARJETA DEBITO,30,Número de transacciones por retiros con tarjetas débito,0,0,1352
4,46,COLTEFINANCIERA S.A C.F,31/05/2021,6,TARJETA DEBITO,35,Monto de transacciones por compras con tarjetas débito,0,0,261098817
4,46,COLTEFINANCIERA S.A C.F,31/05/2021,6,TARJETA DEBITO,40,Monto de transacciones por retiros con tarjetas débito,0,0,1132370197
4,46,COLTEFINANCIERA S.A C.F,31/05/2021,6,TARJETA DEBITO,60,Ingresos por Tarifa Interbancaria de Intercambio - TII por Tarjeta Débito Maestro,0,0,2467172
4,46,COLTEFINANCIERA S.A C.F,31/05/2021,6,TARJETA DEBITO,115,"Número total de tarjetas débito que cuentan con la tecnología ""contactless"" vigentes  a la fecha de corte",0,0,1147
4,121,FINANCIERA JURISCOOP C.F.,31/05/2021,1,CREDIBANCO-VISA,5,Número total de tarjetas de crédito vigentes  a la fecha de corte,12618,0,12618
4,121,FINANCIERA JURISCOOP C.F.,31/05/2021,1,CREDIBANCO-VISA,10,Número total de tarjetas de crédito vigentes durante el mes,49,0,49
4,121,FINANCIERA JURISCOOP C.F.,31/05/2021,1,CREDIBANCO-VISA,15,Número total de tarjetas de crédito canceladas,359,0,359
4,121,FINANCIERA JURISCOOP C.F.,31/05/2021,1,CREDIBANCO-VISA,20,Número total de tarjetas de créditos bloqueadas  temporalmente,44,0,44
4,121,FINANCIERA JURISCOOP C.F.,31/05/2021,1,CREDIBANCO-VISA,25,Número de transacciones por compras a nivel nacional con tarjeta de crédito,21837,0,21837
4,121,FINANCIERA JURISCOOP C.F.,31/05/2021,1,CREDIBANCO-VISA,30,Número de  transacciones por avances a nivel nacional con tarjeta de crédito,5487,0,5487
4,121,FINANCIERA JURISCOOP C.F.,31/05/2021,1,CREDIBANCO-VISA,35,Número de transacciones por compras en el exterior con tarjeta de crédito,3179,0,3179
